P_J422_code,F_PU6,F_PU11,S_PU6,S_PU11,F_PU7,ATT_FLAG
1,0.0,0.0,0.0,0.0,50.7898407,0
1,0.0,0.0,0.0,0.0,50.31853104,0
1,0.0,0.0,0.0,0.0,50.18125916,0
1,0.0,0.0,0.0,0.0,50.08137894,0
1,0.0,0.0,0.0,0.0,49.93721008,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.31397629,0
1,0.0,0.0,0.0,0.0,50.31184387,0
1,0.0,0.0,0.0,0.0,48.58131409,0
1,0.0,0.0,0.0,0.0,48.13540268,0
1,0.0,0.0,0.0,0.0,47.96997452,0
1,0.0,0.0,0.0,0.0,47.13424301,0
1,0.0,0.0,0.0,0.0,48.02347946,0
1,0.0,0.0,0.0,0.0,48.04308319,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.74796677,0
1,0.0,0.0,0.0,0.0,49.8654747,0
1,0.0,0.0,0.0,0.0,50.75546265,0
1,0.0,0.0,0.0,0.0,50.78229523,0
1,0.0,0.0,0.0,0.0,50.24184036,0
1,0.0,0.0,0.0,0.0,49.98419952,0
1,0.0,0.0,0.0,0.0,50.18586349,0
1,0.0,0.0,0.0,0.0,49.2080307,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.97494125,0
1,0.0,0.0,0.0,0.0,50.60834122,0
1,0.0,0.0,0.0,0.0,50.34389496,0
1,0.0,0.0,0.0,0.0,49.60018921,0
1,0.0,0.0,0.0,0.0,49.54961014,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.3277092,0
1,0.0,0.0,0.0,0.0,48.98182678,0
1,0.0,0.0,0.0,0.0,48.30686951,0
1,0.0,0.0,0.0,0.0,47.33506393,0
1,0.0,0.0,0.0,0.0,46.55773926,0
1,0.0,0.0,0.0,0.0,48.28602219,0
1,0.0,0.0,0.0,0.0,47.97235870000001,0
1,0.0,0.0,0.0,0.0,48.50685120000001,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.41569519,0
1,0.0,0.0,0.0,0.0,50.3492012,0
1,0.0,0.0,0.0,0.0,50.18706894,0
1,0.0,0.0,0.0,0.0,50.02874374,0
1,0.0,0.0,0.0,0.0,48.82653427,0
1,0.0,0.0,0.0,0.0,46.6193428,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.56654739,0
1,0.0,0.0,0.0,0.0,50.38072205,0
1,0.0,0.0,0.0,0.0,50.16999054,0
1,0.0,0.0,0.0,0.0,50.21345139,0
1,0.0,0.0,0.0,0.0,50.67383194,0
1,0.0,0.0,0.0,0.0,50.94564056,0
1,0.0,0.0,0.0,0.0,51.12742615,0
1,0.0,0.0,0.0,0.0,50.67339706,0
1,0.0,0.0,0.0,0.0,50.45556259,0
1,0.0,0.0,0.0,0.0,49.88692474,0
1,0.0,0.0,0.0,0.0,49.44353867,0
1,0.0,0.0,0.0,0.0,49.2906456,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.78795624,0
1,0.0,0.0,0.0,0.0,49.32458115,0
1,0.0,0.0,0.0,0.0,49.01618576,0
1,0.0,0.0,0.0,0.0,48.55058289,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.37573242,0
1,0.0,0.0,0.0,0.0,48.1554451,0
1,0.0,0.0,0.0,0.0,47.54615784,0
1,0.0,0.0,0.0,0.0,47.10157394,0
1,0.0,0.0,0.0,0.0,49.38576126,0
1,0.0,0.0,0.0,0.0,49.98160934,0
1,0.0,0.0,0.0,0.0,49.455020899999994,0
1,0.0,0.0,0.0,0.0,49.94735718,0
1,0.0,0.0,0.0,0.0,49.79817963,0
1,0.0,0.0,0.0,0.0,49.64180374,0
1,0.0,0.0,0.0,0.0,50.22056961,0
1,0.0,0.0,0.0,0.0,50.69212723,0
1,0.0,0.0,0.0,0.0,50.00344086,0
1,0.0,0.0,0.0,0.0,49.93629456,0
1,0.0,0.0,0.0,0.0,49.764534000000005,0
1,0.0,0.0,0.0,0.0,48.39806366,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.68800354,0
1,0.0,0.0,0.0,0.0,48.93163681,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.56338501,0
1,0.0,0.0,0.0,0.0,49.60580444,0
1,0.0,0.0,0.0,0.0,49.79174805,0
1,0.0,0.0,0.0,0.0,49.69893646,0
1,0.0,0.0,0.0,0.0,47.98083115,0
1,0.0,0.0,0.0,0.0,47.66095352,0
1,0.0,0.0,0.0,0.0,47.21404648,0
1,0.0,0.0,0.0,0.0,48.18205643,0
1,0.0,0.0,0.0,0.0,48.18538284,0
1,0.0,0.0,0.0,0.0,48.84369278,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.40626526,0
1,0.0,0.0,0.0,0.0,50.02021408,0
1,0.0,0.0,0.0,0.0,50.07398605,0
1,0.0,0.0,0.0,0.0,50.07002258,0
1,0.0,0.0,0.0,0.0,50.02587509,0
1,0.0,0.0,0.0,0.0,49.87437439,0
1,0.0,0.0,0.0,0.0,48.85264206,0
1,0.0,0.0,0.0,0.0,48.07247925,0
1,0.0,0.0,0.0,0.0,47.83650589,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.65777206,0
1,0.0,0.0,0.0,0.0,48.71281815,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.03730011,0
1,0.0,0.0,0.0,0.0,49.976848600000004,0
1,0.0,0.0,0.0,0.0,49.55002594,0
1,0.0,0.0,0.0,0.0,48.17100525,0
1,0.0,0.0,0.0,0.0,47.99175644,0
1,0.0,0.0,0.0,0.0,47.41139603,0
1,0.0,0.0,0.0,0.0,47.09268951,0
1,0.0,0.0,0.0,0.0,49.07064438,0
1,0.0,0.0,0.0,0.0,49.87552261,0
1,0.0,0.0,0.0,0.0,50.13187408,0
1,0.0,0.0,0.0,0.0,50.23224258,0
1,0.0,0.0,0.0,0.0,50.48060608,0
1,0.0,0.0,0.0,0.0,50.47648621,0
1,0.0,0.0,0.0,0.0,50.48466492,0
1,0.0,0.0,0.0,0.0,49.86341858,0
1,0.0,0.0,0.0,0.0,49.63933182,0
1,0.0,0.0,0.0,0.0,49.04640961,0
1,0.0,0.0,0.0,0.0,48.47104645,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.75510788,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.65400696,0
1,0.0,0.0,0.0,0.0,50.0863533,0
1,0.0,0.0,0.0,0.0,49.54287720000001,0
1,0.0,0.0,0.0,0.0,48.09933472,0
1,0.0,0.0,0.0,0.0,47.35327148,0
1,0.0,0.0,0.0,0.0,47.96137619,0
1,0.0,0.0,0.0,0.0,47.45283508,0
1,0.0,0.0,0.0,0.0,48.46938705,0
1,0.0,0.0,0.0,0.0,49.2912178,0
1,0.0,0.0,0.0,0.0,48.79263687,0
1,0.0,0.0,0.0,0.0,49.18306351,0
1,0.0,0.0,0.0,0.0,49.73091125,0
1,0.0,0.0,0.0,0.0,49.57644653,0
1,0.0,0.0,0.0,0.0,49.68127823,0
1,0.0,0.0,0.0,0.0,49.57481384,0
1,0.0,0.0,0.0,0.0,49.41136932,0
1,0.0,0.0,0.0,0.0,49.23957443,0
1,0.0,0.0,0.0,0.0,48.25582886,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.88438416,0
1,0.0,0.0,0.0,0.0,47.97904587,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.02769089,0
1,0.0,0.0,0.0,0.0,50.90255356,0
1,0.0,0.0,0.0,0.0,50.86977768,0
1,0.0,0.0,0.0,0.0,48.50564575,0
1,0.0,0.0,0.0,0.0,48.13376999,0
1,0.0,0.0,0.0,0.0,47.17511368,0
1,0.0,0.0,0.0,0.0,47.28446579,0
1,0.0,0.0,0.0,0.0,47.008720399999994,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.55270386,0
1,0.0,0.0,0.0,0.0,49.39141846,0
1,0.0,0.0,0.0,0.0,49.65229034,0
1,0.0,0.0,0.0,0.0,50.05725479,0
1,0.0,0.0,0.0,0.0,50.23573685,0
1,0.0,0.0,0.0,0.0,49.60292435,0
1,0.0,0.0,0.0,0.0,49.46706009,0
1,0.0,0.0,0.0,0.0,49.04035568,0
1,0.0,0.0,0.0,0.0,48.62199783,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.12670517,0
1,0.0,0.0,0.0,0.0,48.75292969,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.39456177,0
1,0.0,0.0,0.0,0.0,49.10325241,0
1,0.0,0.0,0.0,0.0,48.98475647,0
1,0.0,0.0,0.0,0.0,49.02196884,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.83337021,0
1,0.0,0.0,0.0,0.0,46.70354462,0
1,0.0,0.0,0.0,0.0,47.1476059,0
1,0.0,0.0,0.0,0.0,48.4229126,0
1,0.0,0.0,0.0,0.0,48.47337341,0
1,0.0,0.0,0.0,0.0,48.53134155,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.42550278,0
1,0.0,0.0,0.0,0.0,49.92376709,0
1,0.0,0.0,0.0,0.0,50.42706679999999,0
1,0.0,0.0,0.0,0.0,50.35591888,0
1,0.0,0.0,0.0,0.0,50.06628418,0
1,0.0,0.0,0.0,0.0,49.51498795,0
1,0.0,0.0,0.0,0.0,49.30245209,0
1,0.0,0.0,0.0,0.0,48.52820969,0
1,0.0,0.0,0.0,0.0,47.92921448,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.97721863,0
1,0.0,0.0,0.0,0.0,48.99419022,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.31494522,0
1,0.0,0.0,0.0,0.0,50.92197037,0
1,0.0,0.0,0.0,0.0,49.02807999,0
1,0.0,0.0,0.0,0.0,49.24011612,0
1,0.0,0.0,0.0,0.0,48.73352051,0
1,0.0,0.0,0.0,0.0,47.94720078,0
1,0.0,0.0,0.0,0.0,47.87630844,0
1,0.0,0.0,0.0,0.0,48.37740707,0
1,0.0,0.0,0.0,0.0,49.61037827,0
1,0.0,0.0,0.0,0.0,49.80956268,0
1,0.0,0.0,0.0,0.0,50.44252396,0
1,0.0,0.0,0.0,0.0,50.30361938,0
1,0.0,0.0,0.0,0.0,50.69325256,0
1,0.0,0.0,0.0,0.0,50.35776138,0
1,0.0,0.0,0.0,0.0,50.17206955,0
1,0.0,0.0,0.0,0.0,49.47747421,0
1,0.0,0.0,0.0,0.0,49.35286713,0
1,0.0,0.0,0.0,0.0,49.01258087,0
1,0.0,0.0,0.0,0.0,48.65405273,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.67562485,0
1,0.0,0.0,0.0,0.0,49.52563858,0
1,0.0,0.0,0.0,0.0,49.2738533,0
1,0.0,0.0,0.0,0.0,49.49607849,0
1,0.0,0.0,0.0,0.0,49.6246109,0
1,0.0,0.0,0.0,0.0,47.51794434,0
1,0.0,0.0,0.0,0.0,47.48781204,0
1,0.0,0.0,0.0,0.0,46.44932938,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.30339432,0
1,0.0,0.0,0.0,0.0,49.97343063,0
1,0.0,0.0,0.0,0.0,49.55124283,0
1,0.0,0.0,0.0,0.0,49.77818679999999,0
1,0.0,0.0,0.0,0.0,49.62980652,0
1,0.0,0.0,0.0,0.0,50.01967239,0
1,0.0,0.0,0.0,0.0,49.95606613,0
1,0.0,0.0,0.0,0.0,49.28697586,0
1,0.0,0.0,0.0,0.0,49.55406952,0
1,0.0,0.0,0.0,0.0,49.36525345,0
1,0.0,0.0,0.0,0.0,48.17198181,0
1,0.0,0.0,0.0,0.0,48.20454407,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.28371048,0
1,0.0,0.0,0.0,0.0,48.63157272,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.28445053,0
1,0.0,0.0,0.0,0.0,50.26398087,0
1,0.0,0.0,0.0,0.0,50.84998703,0
1,0.0,0.0,0.0,0.0,51.04269028,0
1,0.0,0.0,0.0,0.0,50.25937271,0
1,0.0,0.0,0.0,0.0,50.048328399999995,0
1,0.0,0.0,0.0,0.0,50.17007828,0
1,0.0,0.0,0.0,0.0,49.47209167,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.10037994,0
1,0.0,0.0,0.0,0.0,49.81135941,0
1,0.0,0.0,0.0,0.0,49.86481476,0
1,0.0,0.0,0.0,0.0,49.91566849,0
1,0.0,0.0,0.0,0.0,49.68686676,0
1,0.0,0.0,0.0,0.0,49.40151978,0
1,0.0,0.0,0.0,0.0,48.27785492,0
1,0.0,0.0,0.0,0.0,47.76254272,0
1,0.0,0.0,0.0,0.0,46.94442749,0
1,0.0,0.0,0.0,0.0,47.94942474,0
1,0.0,0.0,0.0,0.0,47.540802,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.481857299999994,0
1,0.0,0.0,0.0,0.0,48.72795486,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.59790039,0
1,0.0,0.0,0.0,0.0,50.76252365,0
1,0.0,0.0,0.0,0.0,50.82195663,0
1,0.0,0.0,0.0,0.0,50.39873123,0
1,0.0,0.0,0.0,0.0,50.29491806,0
1,0.0,0.0,0.0,0.0,49.870067600000006,0
1,0.0,0.0,0.0,0.0,50.04098511,0
1,0.0,0.0,0.0,0.0,50.01616669,0
1,0.0,0.0,0.0,0.0,50.40757751,0
1,0.0,0.0,0.0,0.0,50.6042099,0
1,0.0,0.0,0.0,0.0,50.59739304,0
1,0.0,0.0,0.0,0.0,50.89272308,0
1,0.0,0.0,0.0,0.0,50.70051193,0
1,0.0,0.0,0.0,0.0,50.25749207,0
1,0.0,0.0,0.0,0.0,50.05705261,0
1,0.0,0.0,0.0,0.0,49.48703766,0
1,0.0,0.0,0.0,0.0,48.72983551,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.44330215,0
1,0.0,0.0,0.0,0.0,48.58044815,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.05281067,0
1,0.0,0.0,0.0,0.0,49.86680984,0
1,0.0,0.0,0.0,0.0,49.69704056,0
1,0.0,0.0,0.0,0.0,49.09165192,0
1,0.0,0.0,0.0,0.0,49.29355621,0
1,0.0,0.0,0.0,0.0,47.76538467,0
1,0.0,0.0,0.0,0.0,47.72638702,0
1,0.0,0.0,0.0,0.0,47.23889923,0
1,0.0,0.0,0.0,0.0,49.10185623,0
1,0.0,0.0,0.0,0.0,48.83992767,0
1,0.0,0.0,0.0,0.0,49.34403992,0
1,0.0,0.0,0.0,0.0,48.96402359,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.97066879,0
1,0.0,0.0,0.0,0.0,51.13339996,0
1,0.0,0.0,0.0,0.0,50.84952545,0
1,0.0,0.0,0.0,0.0,50.54173660000001,0
1,0.0,0.0,0.0,0.0,50.36960602,0
1,0.0,0.0,0.0,0.0,49.67160797,0
1,0.0,0.0,0.0,0.0,49.00817871,0
1,0.0,0.0,0.0,0.0,48.92080688,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.59354019,0
1,0.0,0.0,0.0,0.0,48.50090027,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.23431396,0
1,0.0,0.0,0.0,0.0,49.13912201,0
1,0.0,0.0,0.0,0.0,47.58819962,0
1,0.0,0.0,0.0,0.0,47.25534058,0
1,0.0,0.0,0.0,0.0,47.54676056,0
1,0.0,0.0,0.0,0.0,49.23524857,0
1,0.0,0.0,0.0,0.0,48.89039993,0
1,0.0,0.0,0.0,0.0,49.36959839,0
1,0.0,0.0,0.0,0.0,48.94046402,0
1,0.0,0.0,0.0,0.0,49.11962128,0
1,0.0,0.0,0.0,0.0,48.98775101,0
1,0.0,0.0,0.0,0.0,49.20223618,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.17321777,0
1,0.0,0.0,0.0,0.0,49.95447922,0
1,0.0,0.0,0.0,0.0,48.62284088,0
1,0.0,0.0,0.0,0.0,48.61949921,0
1,0.0,0.0,0.0,0.0,48.33939362,0
1,0.0,0.0,0.0,0.0,47.84681320000001,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.59660339,0
1,0.0,0.0,0.0,0.0,49.79460144,0
1,0.0,0.0,0.0,0.0,49.74554825,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.38858414,0
1,0.0,0.0,0.0,0.0,48.64458847,0
1,0.0,0.0,0.0,0.0,48.90311432,0
1,0.0,0.0,0.0,0.0,48.42188263,0
1,0.0,0.0,0.0,0.0,48.015911100000004,0
1,0.0,0.0,0.0,0.0,47.67707062,0
1,0.0,0.0,0.0,0.0,49.7101326,0
1,0.0,0.0,0.0,0.0,49.25672913,0
1,0.0,0.0,0.0,0.0,49.54319,0
1,0.0,0.0,0.0,0.0,50.467842100000006,0
1,0.0,0.0,0.0,0.0,50.36806488,0
1,0.0,0.0,0.0,0.0,50.67705154,0
1,0.0,0.0,0.0,0.0,50.84757233,0
1,0.0,0.0,0.0,0.0,50.25450897,0
1,0.0,0.0,0.0,0.0,49.85816574,0
1,0.0,0.0,0.0,0.0,49.27210236,0
1,0.0,0.0,0.0,0.0,49.01275253,0
1,0.0,0.0,0.0,0.0,48.79414368,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.45426559,0
1,0.0,0.0,0.0,0.0,49.6987114,0
1,0.0,0.0,0.0,0.0,49.55034637,0
1,0.0,0.0,0.0,0.0,49.9821167,0
1,0.0,0.0,0.0,0.0,49.50244904,0
1,0.0,0.0,0.0,0.0,48.00938034,0
1,0.0,0.0,0.0,0.0,47.45017624,0
1,0.0,0.0,0.0,0.0,45.98624039,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.48316574,0
1,0.0,0.0,0.0,0.0,49.21167374,0
1,0.0,0.0,0.0,0.0,49.29164505,0
1,0.0,0.0,0.0,0.0,49.29699326,0
1,0.0,0.0,0.0,0.0,49.6722641,0
1,0.0,0.0,0.0,0.0,50.14204407,0
1,0.0,0.0,0.0,0.0,50.38407135,0
1,0.0,0.0,0.0,0.0,49.77033234,0
1,0.0,0.0,0.0,0.0,49.50697708,0
1,0.0,0.0,0.0,0.0,49.44988632,0
1,0.0,0.0,0.0,0.0,48.7291069,0
1,0.0,0.0,0.0,0.0,48.37707901,0
1,0.0,0.0,0.0,0.0,47.60044098,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.14344025,0
1,0.0,0.0,0.0,0.0,49.47903061,0
1,0.0,0.0,0.0,0.0,49.6042099,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.169979100000006,0
1,0.0,0.0,0.0,0.0,50.85725403,0
1,0.0,0.0,0.0,0.0,48.95494843,0
1,0.0,0.0,0.0,0.0,48.61358261,0
1,0.0,0.0,0.0,0.0,47.96347046,0
1,0.0,0.0,0.0,0.0,47.92601013,0
1,0.0,0.0,0.0,0.0,47.4763031,0
1,0.0,0.0,0.0,0.0,48.20068741,0
1,0.0,0.0,0.0,0.0,49.47650528,0
1,0.0,0.0,0.0,0.0,50.34821701,0
1,0.0,0.0,0.0,0.0,50.15564346,0
1,0.0,0.0,0.0,0.0,50.17181396,0
1,0.0,0.0,0.0,0.0,50.47374344,0
1,0.0,0.0,0.0,0.0,49.90440369,0
1,0.0,0.0,0.0,0.0,49.30500031,0
1,0.0,0.0,0.0,0.0,48.59228134,0
1,0.0,0.0,0.0,0.0,48.3085289,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.08197021,0
1,0.0,0.0,0.0,0.0,49.31822586,0
1,0.0,0.0,0.0,0.0,49.25528336,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.31783295,0
1,0.0,0.0,0.0,0.0,50.19510651,0
1,0.0,0.0,0.0,0.0,50.06927109,0
1,0.0,0.0,0.0,0.0,48.11776733,0
1,0.0,0.0,0.0,0.0,48.38297272,0
1,0.0,0.0,0.0,0.0,47.44334412,0
1,0.0,0.0,0.0,0.0,47.38806915,0
1,0.0,0.0,0.0,0.0,48.44873428,0
1,0.0,0.0,0.0,0.0,48.3947525,0
1,0.0,0.0,0.0,0.0,49.13342667,0
1,0.0,0.0,0.0,0.0,48.86172867,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.45687103,0
1,0.0,0.0,0.0,0.0,50.39846420000001,0
1,0.0,0.0,0.0,0.0,50.46355057,0
1,0.0,0.0,0.0,0.0,50.02561951,0
1,0.0,0.0,0.0,0.0,49.03691483,0
1,0.0,0.0,0.0,0.0,48.46966553,0
1,0.0,0.0,0.0,0.0,48.26903152,0
1,0.0,0.0,0.0,0.0,47.434982299999994,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.23696136,0
1,0.0,0.0,0.0,0.0,49.33729172,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.49520111,0
1,0.0,0.0,0.0,0.0,50.18429947,0
1,0.0,0.0,0.0,0.0,48.49581146,0
1,0.0,0.0,0.0,0.0,48.44856262,0
1,0.0,0.0,0.0,0.0,47.89207077,0
1,0.0,0.0,0.0,0.0,47.59265137,0
1,0.0,0.0,0.0,0.0,49.40707016,0
1,0.0,0.0,0.0,0.0,50.28651428,0
1,0.0,0.0,0.0,0.0,50.46642685,0
1,0.0,0.0,0.0,0.0,50.57473755,0
1,0.0,0.0,0.0,0.0,50.78710938,0
1,0.0,0.0,0.0,0.0,50.83385849,0
1,0.0,0.0,0.0,0.0,50.48512268,0
1,0.0,0.0,0.0,0.0,49.96164703,0
1,0.0,0.0,0.0,0.0,49.89402771,0
1,0.0,0.0,0.0,0.0,49.63130951,0
1,0.0,0.0,0.0,0.0,49.36774445,0
1,0.0,0.0,0.0,0.0,48.70833588,0
1,0.0,0.0,0.0,0.0,47.59033203,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.86534119,0
1,0.0,0.0,0.0,0.0,50.44867706,0
1,0.0,0.0,0.0,0.0,49.82889175,0
1,0.0,0.0,0.0,0.0,49.53746414,0
1,0.0,0.0,0.0,0.0,48.35438156,0
1,0.0,0.0,0.0,0.0,47.818416600000006,0
1,0.0,0.0,0.0,0.0,47.08147049,0
1,0.0,0.0,0.0,0.0,48.51895905,0
1,0.0,0.0,0.0,0.0,47.96318436,0
1,0.0,0.0,0.0,0.0,49.22351456,0
1,0.0,0.0,0.0,0.0,49.39009476,0
1,0.0,0.0,0.0,0.0,48.61566544,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.79391861,0
1,0.0,0.0,0.0,0.0,50.12002945,0
1,0.0,0.0,0.0,0.0,50.36829758,0
1,0.0,0.0,0.0,0.0,50.00413895,0
1,0.0,0.0,0.0,0.0,49.94027328,0
1,0.0,0.0,0.0,0.0,49.63855362,0
1,0.0,0.0,0.0,0.0,48.45454407,0
1,0.0,0.0,0.0,0.0,48.11595154,0
1,0.0,0.0,0.0,0.0,47.67679977,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.45635605,0
1,0.0,0.0,0.0,0.0,50.58828735,0
1,0.0,0.0,0.0,0.0,51.15827942,0
1,0.0,0.0,0.0,0.0,50.90320587,0
1,0.0,0.0,0.0,0.0,50.22848129,0
1,0.0,0.0,0.0,0.0,50.24733734,0
1,0.0,0.0,0.0,0.0,50.63023758,0
1,0.0,0.0,0.0,0.0,49.98548889,0
1,0.0,0.0,0.0,0.0,50.23733139,0
1,0.0,0.0,0.0,0.0,50.2387352,0
1,0.0,0.0,0.0,0.0,50.21129608,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.6188736,0
1,0.0,0.0,0.0,0.0,50.04434586,0
1,0.0,0.0,0.0,0.0,50.08062363,0
1,0.0,0.0,0.0,0.0,48.77219391,0
1,0.0,0.0,0.0,0.0,48.19380951,0
1,0.0,0.0,0.0,0.0,47.70751572,0
1,0.0,0.0,0.0,0.0,46.38323212,0
1,0.0,0.0,0.0,0.0,48.07406616,0
1,0.0,0.0,0.0,0.0,48.37677765,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.68909073,0
1,0.0,0.0,0.0,0.0,50.93366623,0
1,0.0,0.0,0.0,0.0,50.66172791,0
1,0.0,0.0,0.0,0.0,50.71507645,0
1,0.0,0.0,0.0,0.0,50.74374771,0
1,0.0,0.0,0.0,0.0,49.99091721,0
1,0.0,0.0,0.0,0.0,49.30007553,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.22277069,0
1,0.0,0.0,0.0,0.0,48.71733093,0
1,0.0,0.0,0.0,0.0,49.366642,0
1,0.0,0.0,0.0,0.0,48.72785187,0
1,0.0,0.0,0.0,0.0,49.05628967,0
1,0.0,0.0,0.0,0.0,48.32686996,0
1,0.0,0.0,0.0,0.0,48.68280029,0
1,0.0,0.0,0.0,0.0,48.82388306,0
1,0.0,0.0,0.0,0.0,47.41835403,0
1,0.0,0.0,0.0,0.0,48.99878311,0
1,0.0,0.0,0.0,0.0,48.82024002,0
1,0.0,0.0,0.0,0.0,48.74734879,0
