adc,adcs,add,addcc,addcs,addeq,addge,addgt,addhi,addle,addls,addlt,addne,adds,adr,and,andcc,andcs,andeq,andge,andhi,andle,andls,andlt,andne,andnes,ands,bcc,bcs,beq,bge,bgt,bhi,bic,biccc,biceq,bichi,bicne,bics,bl,ble,bleq,blgt,blhi,blls,blne,bls,blt,bmi,bne,bpl,bx,bxcc,bxcs,bxeq,bxge,bxgt,bxhi,bxle,bxls,bxlt,bxne,cmn,cmneq,cmnmi,cmnne,cmp,cmpcc,cmpcs,cmpeq,cmphi,cmpls,cmplt,cmpne,cmppl,eor,eoreq,eorne,ldc,ldmccfd,ldmda,ldmdb,ldmed,ldmeqfd,ldmfd,ldmgefd,ldmgeia,ldmgtfd,ldmhifd,ldmia,ldmib,ldmlefd,ldmnefd,ldr,ldrb,ldrcc,ldrccb,ldrcs,ldreq,ldreqb,ldreqh,ldrge,ldrgeb,ldrgt,ldrgtb,ldrh,ldrhi,ldrle,ldrleb,ldrls,ldrlsb,ldrlt,ldrltb,ldrne,ldrneb,ldrneh,ldrsb,ldrsh,mcr,mla,mlaeq,mlane,mov,movcc,movcs,moveq,moveqs,movge,movgt,movhi,movle,movls,movlt,movmi,movne,movnes,movpl,movs,mrc,mul,mvn,mvncc,mvneqs,mvnlt,mvnnes,mvns,nop,orr,orrcs,orreq,orreqs,orrge,orrgt,orrhi,orrle,orrlt,orrne,orrnes,orrs,rsb,rsbcs,rsbcss,rsbge,rsbgt,rsbgts,rsbhi,rsble,rsbls,rsblt,rsbmi,rsbne,rsbs,rsc,rscs,sbc,sbcs,smull,stc,stmda,stmdb,stmea,stmfa,stmfd,stmgeia,stmia,stmib,stmneia,str,strb,strcc,strccb,strcs,streq,streqb,streqh,strge,strgeb,strgt,strgtb,strh,strhi,strhib,strle,strleb,strls,strlsb,strlt,strltb,strne,strneb,strneh,sub,subcc,subcs,subcss,subeq,subeqs,subge,subgt,subhi,suble,subls,sublt,submi,subne,subs,svc,swp,teq,teqeq,teqne,tst,tstne,umlal,umull,label
0.002669026,0.004775292,0.212969298,0.000859553,0.000521625,0.0072907,0.000263578,9.03E-05,0.00224596,0,0.003350381,0.001552338,0.014278539,0.005786322,8.42E-05,0.032622149,0.000138354,0,0.001577585,0,0.000471489,0,0,0,0.001978819,9.61E-05,0.00841431,0.007811096,0.011747756,0.192838289,0.002962195,0.002486945,0.015984095,0.009734002,0.000655317,0.000556795,0,0.001462642,0.000838915,0.169226293,0.00374174,0.000592656,0,0.000553414,0,0.006517868,0.020143689,0.003383989,0.000413957,0.104639306,8.93E-05,0.085011573,0,0,0.000494305,0,9.61E-05,0.000107016,0,6.62E-05,0,0.000678258,0.009079259,0,0,0.00013256,0.323941484,0.000359064,0.000631023,0.001866717,0.000208342,0.000315512,0,0.008624111,0,0.007728896,0.000310468,0.000651082,0,0,0.000691767,0.000510788,0,0,0.043826884,0,0,0.000106286,0,0.017499222,0.000518905,0,0.000109283,0.644234223,0.071465081,0.000589361,0,0.001042255,0.013420129,0.00184714,0,0.000318859,0,0.000254154,0,0.007622644,0.002440384,0.000298845,0.000201434,0.00355418,0,0.000891026,0,0.015726647,0.00251982,0.000141581,0.000483335,0.000845837,0,0.00343821,0,0,0.529445533,0.004859126,0.003349924,0.02226973,0.000103489,0.002019261,0.001076525,0.003636491,0.000610716,0.004056478,0.002082107,0,0.029059089,0.000177604,0,0.0042359,0,0.005795296,0.001652219,0,0,0.00020908,0,0,0,0.021615693,0.000991321,0.003751836,0,0.000562554,0.001148263,0.000276707,0,0.000595574,0.004799944,0.000107016,0.00264477,0.019208338,0.000553287,0,0,0,9.66E-05,0.000772113,0,0.001146346,0.000211139,0.000466633,0.001644018,0.005328922,0.000611771,0,0.001185956,0.001766559,9.28E-05,0,0,0.000318859,0.003660035,0.000857763,0.027638198,0,0.006703427,0.001855982,0.000314593,0.226264152,0.032145115,0.001052367,0,0.000662798,0.011284112,0.001142415,0.000133935,0.000112511,0,0.000750888,0.000148894,0.00264477,0.001021577,0.000286587,0.000215516,0.000368858,0.000524322,0,0.000963141,0,0.0149925,0.00250181,0.000676783,0.036083708,0,0.001531457,0,0.000860356,0.000115106,0,0.000332598,0.002187652,0,0.00032601,0,0,0.00091374,0.027001701,0,0,0.000521625,0.000102818,0.000187722,0.042336475,0,0,0.002044892,0
0.002121522,0,0.199025895,0.012500587,0.000583544,0.00195747,0.000589731,0.000908732,0.053032982,0,0.000255551,0.000347321,0.007188047,0.002483892,0.015258028,0.006204062,0.000928658,0,0.000311444,0,0.000395592,0,0,0,0.000866234,0,0.009564934,0.014930328,0.032239567,0.102609531,0.004014814,0.00531138,0.005861799,0.000848529,0,0,0,0,0,0.304591256,0.007127332,0,0.000694642,0.001392988,0,0.015624761,0.007426961,0.015020591,0.000694642,0.071362184,0,0.061087156,0,0,0.000497682,0,0,0,0,0,0,0.001896921,0.003367844,0,0,0,0.240970531,0.000602529,0,0.000963831,0,0,0,0.000422532,0,0,0.000347321,0,0,0,0,0.000342852,0,0.000547062,0.052078912,0,0,0,0,0.044439062,0.002322001,0,0,0.555555308,0.068828616,0,0,0,0.002534685,0.000326274,0,0.000356708,0,0.001421614,0.001836841,0.025347711,0.002520059,0.000334319,0,0.001491026,0,0.000664528,0,0.018366125,0.000313214,0,0.001216594,0,0,0,0,0,0.618190756,0.002983125,0.003597666,0.006977764,0,0.003738956,0.002032275,0.003989918,0.002277365,0.010210483,0.00216862,0,0.017006749,0.000298029,0,0.001548292,0,0.000262833,0.000252047,0,0,0,0,0,0,0.115384294,0.001108993,0.000267906,0,0,0.000889314,0,0,0,0.000264084,0,0.004558014,0.00591166,0,0,0,0.001998811,0,0.000431882,0,0,0,0,0.000275875,0.001262431,0,0,0.000530693,0,0.000311444,0,0,0.000356708,0.008773908,0.000479791,0.039974084,0,0.000409044,0.001245775,0,0.243222592,0.065686499,0.01059557,0,0.003114188,0.0044668,0.000213004,0,0.001510395,0,0,0.000499703,0.010075611,0.041142255,0.000480908,0,0,0.008446468,0,0.001077468,0,0.007072593,0.003358537,0,0.023823109,0,0.001082049,0,0,0,0.00050657,0.000372078,0,0,0,0,0.000436084,0.000511102,0.041093611,0,0,0,0,0,0.0157218,0,0,0.00164709,0
0.063428819,0,0.26289044,0,0.018472935,0.009294991,0,0,0.008522018,0,0.008089842,0,0,0.060760529,0.053668383,0,0,0,0.004929607,0,0,0,0,0,0.013710961,0,0.003604668,0.024731246,0.00325029,0.111394254,0.006052136,0,0,0.003357679,0,0,0,0,0,0.196053887,0,0,0,0,0,0,0.018085495,0.017396306,0,0.098026944,0,0.062380782,0,0,0.013129049,0,0,0,0,0.003514336,0,0,0.007615292,0,0,0.00704173,0.278485635,0.019073941,0,0.057209063,0,0,0,0,0,0.011096455,0,0,0,0,0,0,0,0,0.035646161,0,0,0,0,0.074476812,0,0,0,0.559199155,0.00891154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003371474,0,0.010518313,0,0,0,0,0,0,0,0.020293567,0,0,0.588161661,0.059808976,0.039149489,0.034360892,0,0.018494091,0.014296595,0,0,0,0.01525575,0,0.033350589,0.009434534,0,0.024506736,0,0.037441641,0.003989452,0,0,0,0,0,0,0.083160396,0.035106809,0.004240475,0,0,0,0,0,0,0.004179986,0,0.022782739,0.044557702,0,0,0,0,0,0,0,0,0,0.024788157,0,0.009991028,0.013927748,0,0.04199967,0,0.004929607,0,0,0,0.009258368,0,0.037874046,0,0.006474447,0,0,0.265118325,0.004590294,0,0,0,0.003073982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017054417,0,0,0,0,0.047134735,0,0.047099068,0,0,0,0,0,0,0,0,0,0,0,0.041259223,0,0,0.004618234,0,0,0.062212102,0,0,0.01738036,0
0.001025078,0.002057595,0.2596699,0.000132748,0,0.002513155,6.11E-05,0.000125452,0.000278729,7.39E-05,0,7.19E-05,0.002108682,0.000935196,0.005909606,0.005856813,0,0,0.000644929,0,0,0.000143845,0,0,0.000119585,0.000200296,0.00099034,0.000539256,0.000807934,0.152234357,0.00190029,0.003142475,0.00264839,0.001229977,0,0.000451451,0,7.82E-05,0.000218634,0.345799045,0.004533148,0.000823761,0.000575378,0.001057672,0,0.00294793,0.002405519,0.003072491,0.000431534,0.13792322,0.000186144,0.041592653,8.00E-05,0,0.00024047,8.33E-05,0.000200296,7.44E-05,0.000142912,0,0,7.86E-05,0.014313387,0.000113284,8.47E-05,0,0.286339331,0,0,0.001147628,0.000144792,0,0.000244649,0.002668652,9.12E-05,0.001500115,0.000143845,7.54E-05,0,8.40E-05,0,7.10E-05,0,0.000113284,0.037978435,7.65E-05,0,0.000147732,8.33E-05,0.012738899,0.000420729,7.76E-05,0.000151898,0.61838103,0.044536492,0,9.96E-05,0,0.006823383,0.000135128,0.000113284,0,0,0.000529891,0.000190184,0.006755574,0.000326154,6.92E-05,0,0.003308118,0,0,0,0.006535609,0.000194579,0,0.000167953,0.34791395,0,0,0,0,0.409485063,0.001688482,0.000698433,0.009247594,0.000215767,0.000387126,0.001543073,0.000826221,0.000943181,0.000604103,0.000548866,0,0.008570537,6.17E-05,0,0.001632228,0,0.000544267,0.000782897,8.47E-05,8.06E-05,0,0.000303796,0.000374445,0,0.003514976,0.000344471,0.000166432,0.000163836,7.82E-05,0.000306928,0,7.29E-05,0,0.000328115,0.000446238,0.001639338,0.004576066,0,0,0,0,0.000201485,0,7.82E-05,0,7.34E-05,0.000129719,0.000171382,0.002832058,0.000242951,8.33E-05,0.000494525,0.001289098,0.001418845,0,0,0,0.003956755,0.000844507,0.021073222,0,0.002456408,0,0.000947414,0.095805922,0.022880492,0,0.000106394,0,0.003096648,0.001411464,0.001116973,0,0,0.000326154,0,0.009090874,0,0.00039834,0.000149778,0,7.29E-05,0,0,0,0.002678077,0.000745154,0.001881384,0.030304096,0.000141994,0.000672204,0,0.000777302,8.00E-05,0,0,0,0,0.000113284,0,0,0.000476269,0.02044833,0,0,0.001570902,0.000357279,0.000782771,0.003459104,0,0.000214368,0.000284229,0
0.025163469,0,0.367455116,0.00080985,0.001105792,0.004574836,0.000372505,0.000382669,0.000510129,0.000225316,0.001775615,0.00241325,0.006053804,0.022821213,0.008566918,0.018326226,0.000293295,0.000988032,0.001377071,0,0.00074963,0,0.001230203,0.000307551,0.002553411,0.000407312,0.00273316,0.006908602,0.006226006,0.068725576,0.009057036,0.002396393,0.012454281,0.002545886,0,0.000590174,0,0.000238511,0.002223016,0.206176727,0.001822239,0.002669785,0.000219386,0,0,0.018313277,0.007457907,0.00890928,0,0.049610442,0.000378534,0.035740856,0,0,0.00125745,0,0.000203656,0,0,0.000140246,0,0.000599098,0.002735112,0,0,0.000562025,0.161900742,0.000761179,0,0.056162451,0,0,0,0.002001703,0,0.002214116,0,0.000230038,0,0,0,0.001082818,0,0,0.031206568,0.000233331,0,0,0,0.11558267,0,0,0,0.469876673,0.236760942,0.002248891,0.000303767,0,0.005295753,0.000618276,0,0,0,0.000897967,0,0.000592999,0.000795902,0.000211174,0,0.000134545,0,0.001259254,0,0.004955776,0.000791371,0,0,0,0,0.018829009,0,0,0.579588653,0.019471104,0.006107282,0.022037637,0,0.004280624,0.002139489,0.009339729,0.002013907,0.006142366,0.002435228,0.000315639,0.023861366,0.000564752,0.000303767,0.00444538,0,0.01128931,0.001910472,0,0,0,0,0,0,0.239198744,0.002101497,0.002876799,0,0,0.000561738,0.00058659,0.000444603,0,0.004003429,0,0.024093391,0.010046559,0,0,0,0,0.000204866,0.000545599,0,0.000607534,0,0.000989214,0.001219801,0.01382192,0.000741081,0,0.011397272,0.000561738,0,0,0,0.000675947,0.026848237,0.000606123,0.03111766,0,0.006588537,0,0.00133381,0.27463558,0.123557349,0.002478787,0,0,0.003312159,0.001345445,0,0,0.000286942,0.000198975,0,0.000303062,0.002815328,0,0.000228436,0,0,0,0.000226862,0,0.009445415,0.001212246,0,0.033678731,0.000216564,0.003246529,0,0.001276706,0,0,0.000470049,0.000545599,0,0,0,0.000275454,0.001937035,0.028571974,0,0,0.00129009,0,0.000795902,0.005834301,0,0.000217964,0.00312117,0
0.024983458,0,0.367086841,0.000808843,0.001104416,0.004445655,0.000372042,0.000382193,0.000509494,0.000225035,0.001773407,0.002410248,0.00592031,0.022650371,0.008645389,0.01830343,0.00029293,0.000986803,0.001375359,0,0.000748698,0,0.001228673,0.000307168,0.002550235,0.000406805,0.00272976,0.006900008,0.006218261,0.068462495,0.00904577,0.002393412,0.01243879,0.002542719,0,0.000589439,0,0.000238215,0.002220251,0.206186658,0.001819972,0.002666464,0.000219113,0,0,0.018290498,0.007568769,0.009013759,0,0.049992717,0.000378063,0.035785195,0,0,0.001255886,0,0.000203403,0,0,0.000140071,0,0.000598353,0.00273171,0,0,0.000561326,0.162054544,0.000760232,0,0.056396616,0,0,0,0.001999213,0,0.002211362,0,0.000229751,0,0,0,0.001081471,0,0,0.031256548,0.000233041,0,0,0,0.115328956,0,0,0,0.470801749,0.236644033,0.002246093,0.000303389,0,0.005166162,0.000617507,0,0,0,0.00089685,0,0.000592261,0.000794912,0.000210911,0,0.000134377,0,0.001257688,0,0.004837121,0.000790387,0,0,0,0,0.018805588,0,0,0.580199666,0.019446884,0.006099685,0.022108048,0,0.0042753,0.002136827,0.009328111,0.002011402,0.006134726,0.002432199,0.000315246,0.023641791,0.00056405,0.000303389,0.004351053,0,0.01144108,0.001908095,0,0,0,0,0,0,0.238901208,0.002098883,0.002873221,0,0,0.00056104,0.00058586,0.00044405,0,0.00399845,0,0.024366106,0.010122859,0,0,0,0,0.000204611,0.000544921,0,0.000606778,0,0.000987984,0.001218284,0.013804727,0.000740159,0,0.011383095,0.00056104,0,0,0,0.000675106,0.026937845,0.000605369,0.031256548,0,0.006451315,0,0.001332151,0.272695619,0.12331218,0.002475704,0,0,0.003308039,0.001343771,0,0,0.000286585,0.000198728,0,0.000302685,0.002811825,0,0.000228152,0,0,0,0.00022658,0,0.009433666,0.001210738,0,0.033547379,0.000216294,0.003242491,0,0.001275118,0,0,0.000469464,0.000544921,0,0,0,0.000275111,0.001934625,0.0284397,0,0,0.001288485,0,0.000794912,0.005827044,0,0.000217693,0.003117287,0
0,0,0.381709194,0,0.021678183,0,0,0,0.010000677,0,0.009493515,0,0.007417507,0,0.146954291,0,0,0,0,0,0,0,0,0,0,0,0,0.012898834,0,0.057517824,0.014204491,0.014093826,0,0,0,0,0,0,0,0.418311445,0.025216643,0,0,0,0,0.006449417,0.007074506,0.061244241,0,0.088891182,0,0.083662289,0,0,0.024651323,0,0,0,0,0.008248221,0,0,0.0119155,0,0,0,0.298046905,0.02238347,0,0,0,0,0,0,0,0.008681204,0,0,0,0,0,0,0,0,0.047060038,0,0,0,0,0.012948048,0,0,0,0.538575986,0.005228893,0,0,0,0,0,0,0.013251418,0,0.010562366,0,0,0,0,0,0,0,0,0,0.006624146,0,0,0,0,0,0,0,0,0.475829269,0.044328291,0.033412608,0.017281229,0,0.008681204,0.008388602,0,0,0,0,0,0.016773114,0.011071525,0,0.015686679,0,0.009764035,0,0,0,0,0,0,0,0,0.041198209,0.009952484,0,0,0,0,0,0,0,0,0,0.036602252,0,0,0,0,0,0,0,0,0,0.058178325,0,0,0,0,0,0,0.011569892,0,0,0,0,0,0.047060038,0,0.015195663,0,0,0.088891182,0.016160275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026339574,0,0.040197273,0,0,0,0,0,0,0,0,0,0,0,0.011392501,0,0,0.010839092,0,0,0.014601311,0,0,0,0
0.013946141,0,0.383060149,0,0,0.011580947,0,0,0,0,0,0,0.011812923,0,0.125376136,0.010795584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216512258,0.011310845,0,0.01050911,0,0,0,0,0,0.020821541,0.216512258,0.010039837,0,0,0,0,0,0,0,0,0.166547891,0,0.083273945,0,0,0.039259035,0,0,0,0,0.013135895,0,0,0,0,0,0,0.449679305,0,0,0,0,0,0,0.06249548,0,0,0.020548487,0,0,0,0,0,0,0,0.066619156,0,0,0,0,0,0,0,0,0.491316278,0.191530074,0,0,0,0,0.019303278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449679305,0.023532015,0,0.045869368,0,0,0,0.013885578,0,0.014382884,0,0,0.035616548,0,0,0.024982184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024982184,0,0,0,0,0,0,0,0,0,0,0,0.024896327,0,0,0,0,0,0,0,0,0,0,0.058291762,0,0,0,0,0.049964367,0.008578807,0,0,0,0,0.012601905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041947698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018143391,0,0,0,0,0,0,0,0,0,0
0.03881367,0.015833126,0.159914881,0,0,0,0,0,0,0,0,0,0.009863005,0.022308526,0.048851012,0.042063445,0,0,0.005128134,0,0,0.005718874,0,0,0,0.010617636,0.014999345,0.011434324,0.013524747,0.12978599,0.003147935,0.012493638,0.023398423,0.013971601,0,0.015384401,0,0,0,0.292018478,0.011176795,0.012281446,0,0,0,0.014292905,0.009406919,0.003016149,0,0.155279667,0,0.071845816,0,0,0.002731557,0,0.010617636,0,0.005681791,0,0,0.006246819,0.010562635,0,0,0,0.289700871,0,0,0.0119026,0.011513118,0,0,0.006957276,0,0.019238889,0,0,0,0,0,0,0,0,0.064892995,0,0,0.011746876,0,0.002869487,0,0.006171523,0,0.454250965,0.190043771,0,0,0,0.009631223,0.005372318,0,0,0,0,0,0.007729023,0,0,0,0,0,0,0,0.017616157,0.036101004,0,0,0,0,0,0,0,0.625753881,0,0.0148095,0.051063831,0.011437747,0.003847778,0,0,0.003749836,0,0,0,0.032215571,0,0,0.02317607,0,0,0,0,0,0,0,0,0,0.106473169,0.018260319,0.004411249,0,0,0.009762108,0,0,0,0.01304497,0.023654981,0.059250627,0.013905642,0,0,0,0,0.010680701,0,0,0,0,0.005157286,0.004542469,0,0,0,0.008738218,0.019524217,0,0,0,0,0.006420815,0.003950042,0.055622567,0,0,0,0,0.143691632,0.233982622,0,0,0,0.009593333,0.017536254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003327287,0.011850126,0,0.025683929,0,0.017816674,0,0.009508755,0.00636082,0,0,0,0,0,0,0,0,0.058069349,0,0,0.052846424,0.005681791,0.025934052,0.012943504,0,0.017045373,0.004520076,0
0.02545918,0,0.367763619,0.000805076,0.001099273,0.004424951,0.000370309,0.000380413,0.000507121,0.000223987,0.001765148,0.002399023,0.005892738,0.023112051,0.008782552,0.018218188,0.000291566,0.000982207,0.001368953,0,0.000745211,0,0.001222951,0.000305738,0.002538358,0.000404911,0.002717047,0.006867874,0.006189302,0.069115874,0.008883594,0.002501379,0.012380861,0.002530877,0,0.000586694,0,0.000237105,0.002209911,0.206640553,0.001811496,0.002654046,0.000218093,0,0,0.018423344,0.007413941,0.009201826,0,0.049848277,0.000376302,0.035618538,0,0,0.001250037,0,0.000202455,0,0,0.000139419,0,0.000595566,0.002718988,0,0,0.000558712,0.162360434,0.000756691,0,0.056133969,0,0,0,0.002255223,0,0.002201063,0,0.000228682,0,0,0,0.001076435,0,0,0.031110981,0.000231955,0,0,0,0.11632387,0,0,0,0.471349046,0.235541948,0.002235633,0.000301976,0,0.005264534,0.000614631,0,0,0,0.000892673,0,0.000589503,0.00079121,0.000209929,0,0.000133751,0,0.001251831,0,0.004814594,0.000786706,0,0,0,0,0.018919276,0,0,0.578734962,0.019356317,0.006071278,0.022005088,0,0.004402126,0.002126876,0.009284669,0.002002035,0.006106156,0.002420872,0.000313778,0.023531688,0.000561423,0.000301976,0.00433079,0,0.011222756,0.001899209,0,0,0,0,0,0,0.237788611,0.002089108,0.00285984,0,0,0.000558427,0.000583132,0.000441982,0,0.003979828,0,0.024553904,0.010075716,0,0,0,0,0.000203658,0.000542383,0,0.000603952,0,0.000983383,0.00121261,0.013740437,0.000736712,0,0.01166332,0.000558427,0,0,0,0.000671962,0.027057254,0.000753187,0.031110981,0,0.00642127,0,0.001325947,0.275049359,0.122737898,0.002464174,0,0,0.003414582,0.001337513,0,0,0.00028525,0.000197802,0,0.000301275,0.00279873,0,0.000227089,0,0,0,0.000225525,0,0.009389732,0.0012051,0,0.033391144,0.000215287,0.00322739,0,0.001269179,0,0,0.000467278,0.000542383,0,0,0,0.00027383,0.001925615,0.028692385,0,0,0.001282485,0,0.00079121,0.005799907,0,0.000216679,0.003275146,0
0,0,0.226351734,0,0,0,0,0.014761289,0,0,0,0,0,0,0.151463172,0.004446076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109746295,0.009316565,0.009243981,0,0,0,0,0,0,0,0.408119035,0.016539311,0,0,0,0,0,0,0.008926534,0,0.068591434,0,0.065161863,0,0,0.020210654,0,0,0,0,0.005409915,0,0,0.003907621,0,0,0,0.185196873,0,0,0.005871116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048014004,0,0,0,0,0,0,0,0,0.624182054,0.010288715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005189995,0,0,0,0,0,0,0,0,0,0,0,0,0.545301904,0,0,0,0,0,0.011003978,0,0,0,0,0,0.011001296,0,0,0.006859143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017147859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004750729,0,0.037725289,0,0,0,0,0.092598437,0.003533114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004923686,0,0,0.02418616,0,0,0,0,0,0,0.009065962,0,0,0,0,0,0,0.037361063,0,0,0,0,0,0.004788417,0,0,0,0
0.048666453,0.013234891,0.22472506,0,0.008031684,0,0,0,0.003705213,0,0.003517311,0,0,0.018647671,0.071946508,0.070321571,0,0,0,0,0,0.0095608,0,0.006701489,0,0.022188174,0.025075871,0.007168454,0.00565266,0.133672665,0.002631355,0.010443418,0.014669036,0.014598557,0,0.038579409,0,0,0.019375693,0.28671818,0.004671335,0.006844031,0,0,0,0.002389485,0.007863233,0.010084782,0,0.13560995,0.004124099,0.106550675,0,0,0.013699832,0,0.017750539,0,0.009498805,0,0.00752957,0.010443418,0.022073237,0,0.005629425,0,0.211164065,0.008292991,0,0.003316457,0.009623802,0,0,0,0,0.032163531,0,0.005012489,0,0,0,0,0,0,0.05424398,0,0,0.0098192,0,0,0,0.005158769,0,0.52694152,0.00774914,0,0,0,0.002683576,0,0,0,0,0,0,0,0,0,0,0.002931707,0,0,0,0,0,0,0,0,0,0,0,0,0.61218206,0.030109683,0.040232544,0.044818408,0.0095608,0,0,0.006460682,0.003134484,0.003346034,0,0,0.026928958,0.012305874,0,0.05811855,0,0.003617538,0,0.005629425,0,0,0.005048037,0.019910328,0,0.147407575,0.04579134,0.007374715,0,0,0.01632027,0,0,0,0.010904275,0.019773171,0.075942215,0.06974226,0,0.008747365,0,0,0.017855971,0,0,0,0,0.030176788,0.003797045,0.002895941,0.004037015,0,0.0109564,0.01632027,0.04286601,0,0,0,0,0,0.040682985,0,0,0,0,0.1549828,0.001995774,0,0,0,0.005346037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556255,0,0,0.039034848,0.004718894,0.059571748,0.008519185,0.02781925,0.005317002,0,0,0,0,0,0,0,0,0.056981859,0,0,0.100396056,0.004749403,0.06937038,0.024343786,0,0.014248208,0.007556653,0
0,0,0.143184029,0,0.002603592,0.001746725,0,0,0,0,0,0,0.007126855,0,0.039081021,0.001628271,0,0,0,0,0,0,0,0,0,0,0.00203218,0.007745874,0.01832395,0.193424039,0,0.003385391,0.022190882,0,0,0,0,0,0,0.141928029,0.030285674,0.002218596,0,0,0,0.001549175,0.006797294,0,0,0.130624027,0,0.036424007,0,0,0.007401678,0,0,0,0,0,0,0.005078087,0,0,0,0,0.54259211,0.002688298,0,0,0.003119701,0,0,0.033933737,0,0,0,0,0,0,0,0,0,0,0.028888006,0,0,0,0,0.015550854,0,0,0,0.631768128,0.106760022,0.007060032,0,0,0.012178903,0,0,0,0,0,0,0.002094327,0,0,0,0.005702142,0,0,0,0.019093744,0,0,0,0,0,0,0,0,0.34665607,0.02307029,0.02809043,0.153587659,0,0,0,0.029320582,0.014225262,0.004338669,0,0,0.102067154,0,0,0.002512001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006959373,0,0.026376005,0,0.003650057,0,0,0.182120037,0.036229764,0.00700358,0.004584743,0,0.001732999,0.001900714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005409553,0,0,0.016449855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004104784,0,0,0,0,0,0,0,0,0,0
0,0,0.372135735,0,0,0.004059066,0,0,0,0,0.002649589,0,0.004140372,0.002341214,0.057126851,0.0018919,0,0,0,0,0,0,0,0,0.002993747,0,0,0.008999988,0.006387219,0.118207822,0,0.074736702,0.007366785,0.002199417,0,0,0,0,0,0.321058281,0.008797286,0,0,0,0,0.012599983,0.009872282,0,0,0.084642638,0,0.030646472,0,0,0,0,0,0,0,0,0,0.001966755,0.004988328,0,0,0,0.299167944,0,0,0,0,0,0,0.015333055,0,0,0,0,0,0,0,0,0,0,0.021890337,0,0,0,0,0.001806865,0,0,0,0.544339722,0.029187117,0,0,0,0.004043073,0,0,0.003698399,0,0,0,0,0.003266042,0,0,0.002208453,0,0.003444963,0,0.00554629,0,0,0,0,0,0,0,0,0.515152606,0.002061965,0,0.017684692,0,0,0,0.002433414,0.00472241,0,0,0,0.018725142,0,0,0.002918712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023349693,0,0.002120514,0,0,0.191175613,0.019544398,0,0,0,0.002013584,0.002208453,0,0,0,0,0,0,0,0,0,0,0.003648925,0,0,0,0.004190266,0.002487271,0,0.188191563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009538757,0,0,0,0,0,0,0,0,0,0
